trans_date_trans_time,cc_num,merchant,category,amt,city
2020-09-17 04:02:10,342952484382519,fraud_Goodwin-Nitzsche,grocery_pos,346.12,East Canaan
2020-09-17 07:18:31,30029052116970,fraud_Kilback LLC,grocery_pos,326.32,Falconer
2020-09-17 15:21:56,342952484382519,fraud_Mohr Inc,shopping_pos,896.61,East Canaan
2020-09-17 22:41:50,3530503964418806,fraud_Welch Inc,misc_net,898.89,Palmdale
2020-09-17 22:43:34,30029052116970,fraud_Kuphal-Bartoletti,misc_net,750.26,Falconer
2020-09-17 22:50:42,342952484382519,fraud_Little Ltd,kids_pets,21.78,East Canaan
2020-09-17 23:03:36,3530503964418806,"fraud_Romaguera, Cruickshank and Greenholt",shopping_net,1038.25,Palmdale
2020-09-17 23:16:33,342952484382519,fraud_Mayert Group,shopping_pos,949.38,East Canaan
2020-09-17 23:47:20,3530503964418806,"fraud_Langworth, Boehm and Gulgowski",shopping_net,963.73,Palmdale
2020-09-17 23:53:01,30029052116970,fraud_Lynch Ltd,shopping_pos,824.28,Falconer
2020-09-18 02:02:50,30029052116970,"fraud_Rowe, Batz and Goodwin",grocery_pos,303.68,Falconer
2020-09-18 11:37:21,30029052116970,fraud_Doyle Ltd,grocery_pos,296.0,Falconer
2020-09-18 17:03:40,30029052116970,"fraud_Kuhic, Bins and Pfeffer",shopping_net,1008.51,Falconer
2020-09-18 23:10:48,30029052116970,"fraud_Heathcote, Yost and Kertzmann",shopping_net,1180.79,Falconer
2020-09-18 23:22:16,30029052116970,"fraud_Langworth, Boehm and Gulgowski",shopping_net,841.89,Falconer
2020-09-18 23:41:28,30029052116970,fraud_Hudson-Grady,shopping_pos,729.49,Falconer
2020-09-18 23:45:20,30029052116970,"fraud_Stanton, Jakubowski and Baumbach",shopping_net,980.65,Falconer
2020-09-20 09:22:52,4570636521433188,fraud_Block-Parisian,misc_net,879.72,Deltona
2020-09-20 22:59:11,4570636521433188,"fraud_Ledner, Hartmann and Feest",health_fitness,19.64,Deltona
2020-09-21 01:38:35,4170689372027579,fraud_Bernhard Inc,gas_transport,7.98,Edmond
2020-09-21 03:57:45,4170689372027579,fraud_Bradtke PLC,grocery_pos,307.55,Edmond
2020-09-21 07:16:37,4170689372027579,"fraud_Stehr, Jewess and Schimmel",misc_net,772.07,Edmond
2020-09-21 10:02:48,4570636521433188,"fraud_Okuneva, Schneider and Rau",shopping_pos,853.68,Deltona
2020-09-21 23:23:13,4170689372027579,fraud_Cummerata-Hilpert,entertainment,503.49,Edmond
2020-09-22 01:11:51,60487002085,"fraud_Moen, Reinger and Murphy",grocery_pos,337.39,Jackson
2020-09-22 01:25:18,4170689372027579,"fraud_Lind, Huel and McClure",gas_transport,9.04,Edmond
2020-09-22 02:02:46,60487002085,fraud_Cole PLC,grocery_pos,292.54,Jackson
2020-09-22 02:14:05,4170689372027579,"fraud_Moen, Reinger and Murphy",grocery_pos,245.89,Edmond
2020-09-22 14:35:29,4170689372027579,fraud_Bashirian Group,shopping_net,1117.27,Edmond
2020-09-22 21:20:29,4170689372027579,fraud_Kuhn LLC,misc_net,774.22,Edmond
2020-09-22 22:39:18,60487002085,fraud_Kuhic LLC,shopping_net,995.97,Jackson
2020-09-22 23:10:08,60487002085,fraud_Schmidt and Sons,shopping_net,1062.66,Jackson
2020-09-22 23:13:35,4170689372027579,"fraud_Welch, Rath and Koepp",entertainment,467.84,Edmond
2020-09-22 23:14:35,4170689372027579,"fraud_Hayes, Marquardt and Dibbert",misc_net,828.4,Edmond
2020-09-22 23:47:50,60487002085,fraud_Kassulke PLC,shopping_net,1113.08,Jackson
2020-09-23 02:20:52,30270432095985,fraud_Cartwright-Harris,grocery_pos,360.71,Lomax
2020-09-23 02:38:48,676369110710,"fraud_Greenholt, Jacobi and Gleason",gas_transport,9.34,Southfield
2020-09-23 02:56:25,60487002085,fraud_McGlynn-Heathcote,misc_net,740.62,Jackson
2020-09-23 03:42:24,676369110710,fraud_Bauch-Raynor,grocery_pos,311.85,Southfield
2020-09-23 03:55:45,676369110710,"fraud_Goldner, Kovacek and Abbott",grocery_pos,285.38,Southfield
2020-09-23 10:12:36,60487002085,fraud_Parisian and Sons,gas_transport,11.19,Jackson
2020-09-23 11:00:46,30270432095985,"fraud_Zieme, Bode and Dooley",gas_transport,12.54,Lomax
2020-09-23 18:34:20,586100864972,fraud_Little Ltd,kids_pets,21.29,Kirkwood
2020-09-23 19:28:16,676369110710,"fraud_Monahan, Bogisich and Ledner",misc_pos,7.23,Southfield
2020-09-23 22:03:34,60487002085,fraud_Volkman-Predovic,shopping_net,1057.35,Jackson
2020-09-23 22:09:27,586100864972,"fraud_Rodriguez, Yost and Jenkins",misc_net,737.94,Kirkwood
2020-09-23 22:16:16,586100864972,"fraud_Nitzsche, Kessler and Wolff",shopping_pos,1090.31,Kirkwood
2020-09-23 22:51:35,30270432095985,fraud_Skiles LLC,home,258.37,Lomax
2020-09-23 22:54:15,30270432095985,fraud_Bednar PLC,kids_pets,19.81,Lomax
2020-09-23 23:11:29,586100864972,fraud_Kuhic LLC,shopping_net,966.79,Kirkwood
2020-09-23 23:17:57,30270432095985,fraud_Langworth LLC,personal_care,18.68,Lomax
2020-09-23 23:31:05,586100864972,"fraud_Stehr, Jewess and Schimmel",misc_net,852.95,Kirkwood
2020-09-23 23:54:08,30270432095985,fraud_Kris-Padberg,shopping_pos,1083.04,Lomax
2020-09-23 23:56:13,586100864972,"fraud_Rodriguez, Yost and Jenkins",misc_net,820.97,Kirkwood
2020-09-23 23:57:14,586100864972,"fraud_Baumbach, Hodkiewicz and Walsh",shopping_pos,991.0,Kirkwood
2020-09-24 00:07:53,676369110710,fraud_Corwin-Gorczany,misc_net,808.71,Southfield
2020-09-24 00:10:32,676369110710,fraud_O'Keefe-Hudson,grocery_pos,301.37,Southfield
2020-09-24 01:08:52,30270432095985,"fraud_Labadie, Treutel and Bode",shopping_net,1004.38,Lomax
2020-09-24 01:14:37,4427805710168,fraud_Kerluke Inc,misc_net,809.83,Ruidoso
2020-09-24 03:01:59,676369110710,fraud_O'Keefe-Hudson,grocery_pos,275.59,Southfield
2020-09-24 03:17:31,676369110710,"fraud_Rippin, Kub and Mann",misc_net,726.23,Southfield
2020-09-24 03:36:13,30270432095985,"fraud_Osinski, Ledner and Leuschke",grocery_pos,340.71,Lomax
2020-09-24 03:38:24,676369110710,"fraud_Huel, Hammes and Witting",grocery_pos,304.17,Southfield
2020-09-24 13:10:15,586100864972,"fraud_Romaguera, Cruickshank and Greenholt",shopping_net,1135.26,Kirkwood
2020-09-24 22:14:46,30270432095985,"fraud_Hermiston, Russel and Price",food_dining,119.06,Lomax
2020-09-24 22:29:49,30270432095985,fraud_Harris Group,food_dining,118.24,Lomax
2020-09-24 22:37:44,30270432095985,fraud_Morissette PLC,shopping_pos,1052.9,Lomax
2020-09-24 22:38:50,586100864972,fraud_Durgan-Auer,misc_net,963.78,Kirkwood
2020-09-24 22:42:18,4427805710168,fraud_Gleason-Macejkovic,shopping_net,914.35,Ruidoso
2020-09-24 22:43:25,586100864972,fraud_Hickle Group,shopping_pos,1064.72,Kirkwood
2020-09-24 22:45:18,30270432095985,fraud_Emmerich-Rau,personal_care,16.32,Lomax
2020-09-24 22:48:50,4427805710168,fraud_Stamm-Rodriguez,misc_pos,9.1,Ruidoso
2020-09-24 22:54:20,30270432095985,fraud_Bednar PLC,kids_pets,20.35,Lomax
2020-09-24 22:59:50,586100864972,fraud_Kuhn LLC,misc_net,836.83,Kirkwood
2020-09-24 23:23:18,30270432095985,fraud_Kirlin and Sons,personal_care,23.26,Lomax
2020-09-24 23:37:08,676369110710,"fraud_Okuneva, Schneider and Rau",shopping_pos,834.99,Southfield
2020-09-24 23:39:49,676369110710,fraud_Pagac LLC,shopping_pos,875.14,Southfield
2020-09-24 23:46:22,30270432095985,"fraud_Konopelski, Schneider and Hartmann",food_dining,114.9,Lomax
2020-09-24 23:52:49,586100864972,"fraud_Larkin, Stracke and Greenfelder",entertainment,393.1,Kirkwood
2020-09-24 23:57:45,676369110710,fraud_Pacocha-Bauch,shopping_pos,672.95,Southfield
2020-09-25 00:33:05,4646845581490336108,fraud_Schuppe-Schuppe,food_dining,106.28,West Sayville
2020-09-25 00:36:43,4427805710168,fraud_Kunze Inc,grocery_pos,299.29,Ruidoso
2020-09-25 01:15:31,4427805710168,"fraud_Schoen, Kuphal and Nitzsche",grocery_pos,312.03,Ruidoso
2020-09-25 02:18:20,4427805710168,fraud_Rutherford-Mertz,grocery_pos,251.36,Ruidoso
2020-09-25 03:06:28,4427805710168,fraud_Friesen-Stamm,gas_transport,12.08,Ruidoso
2020-09-25 03:44:08,4646845581490336108,fraud_Dibbert-Green,entertainment,479.52,West Sayville
2020-09-25 03:54:58,2286236465059468,fraud_Kiehn-Emmerich,grocery_pos,334.14,Blairstown
2020-09-25 22:05:30,2286236465059468,fraud_Koelpin and Sons,misc_net,851.6,Blairstown
2020-09-25 22:09:30,2286236465059468,fraud_Hills-Witting,shopping_net,911.81,Blairstown
2020-09-25 22:28:54,4646845581490336108,fraud_Baumbach Ltd,personal_care,22.44,West Sayville
2020-09-25 22:55:17,4427805710168,"fraud_Mosciski, Ziemann and Farrell",shopping_net,966.17,Ruidoso
2020-09-25 23:07:54,2286236465059468,fraud_Eichmann-Russel,misc_pos,49.16,Blairstown
2020-09-25 23:28:52,2286236465059468,fraud_Reichel Inc,entertainment,620.39,Blairstown
2020-09-25 23:47:41,4427805710168,fraud_Boyer-Reichert,shopping_net,1008.56,Ruidoso
2020-09-25 23:49:17,4646845581490336108,"fraud_Dare, Casper and Bartoletti",kids_pets,19.5,West Sayville
2020-09-25 23:56:43,4427805710168,"fraud_Lehner, Reichert and Mills",misc_pos,7.9,Ruidoso
2020-09-26 00:08:59,4646845581490336108,"fraud_Greenholt, O'Hara and Balistreri",shopping_net,1115.73,West Sayville
2020-09-26 00:24:21,4646845581490336108,fraud_Christiansen-Gusikowski,misc_pos,8.57,West Sayville
2020-09-26 03:03:17,6593939509150446,fraud_Kris-Padberg,shopping_pos,777.41,Azusa
2020-09-26 03:41:32,6593939509150446,"fraud_Schultz, Simonis and Little",grocery_pos,369.54,Azusa
2020-09-26 11:55:16,4646845581490336108,"fraud_Jenkins, Hauck and Friesen",gas_transport,9.54,West Sayville
2020-09-26 20:46:23,4646845581490336108,"fraud_Dare, Casper and Bartoletti",kids_pets,17.31,West Sayville
2020-09-27 00:19:25,6593939509150446,fraud_Volkman Ltd,misc_net,771.44,Azusa
2020-09-27 00:55:32,372965408103277,"fraud_Schultz, Simonis and Little",grocery_pos,292.1,Kirtland
2020-09-27 01:54:23,60495593109,"fraud_Mosciski, Gislason and Mertz",grocery_pos,321.16,Dallas
2020-09-27 02:00:51,6593939509150446,fraud_Wolf Inc,grocery_pos,371.94,Azusa
2020-09-27 03:14:02,6593939509150446,fraud_Mohr-Bayer,shopping_net,1030.02,Azusa
2020-09-27 03:34:22,6593939509150446,fraud_Dooley Inc,shopping_pos,808.35,Azusa
2020-09-27 15:13:13,6593939509150446,fraud_Leannon-Nikolaus,travel,11.76,Azusa
2020-09-27 17:13:05,60495593109,"fraud_Romaguera, Cruickshank and Greenholt",shopping_net,987.0,Dallas
2020-09-27 22:00:17,60495593109,fraud_Bogisich-Homenick,misc_net,906.85,Dallas
2020-09-27 22:07:07,372965408103277,fraud_Boyer PLC,shopping_net,1203.92,Kirtland
2020-09-27 22:10:25,60495593109,fraud_Heaney-Marquardt,entertainment,334.92,Dallas
2020-09-27 22:18:28,372965408103277,fraud_DuBuque LLC,grocery_pos,307.77,Kirtland
2020-09-27 22:29:28,6593939509150446,"fraud_Bahringer, Bergnaum and Quitzon",home,244.33,Azusa
2020-09-27 22:49:20,372965408103277,fraud_Bednar Group,misc_net,933.69,Kirtland
2020-09-27 22:51:20,60495593109,fraud_Huel-Langworth,misc_net,1037.69,Dallas
2020-09-27 23:18:59,6593939509150446,fraud_Bins-Howell,personal_care,22.16,Azusa
2020-09-27 23:25:35,6593939509150446,fraud_Little Ltd,kids_pets,22.4,Azusa
2020-09-27 23:30:47,372965408103277,"fraud_Tillman, Fritsch and Schmitt",misc_net,902.71,Kirtland
2020-09-27 23:45:00,372965408103277,fraud_Boyer-Reichert,shopping_net,997.8,Kirtland
2020-09-27 23:51:18,6593939509150446,fraud_Hilpert-Conroy,kids_pets,19.89,Azusa
2020-09-28 00:15:37,60495593109,"fraud_Schaefer, Maggio and Daugherty",gas_transport,8.92,Dallas
2020-09-28 00:24:40,6011477612335392,fraud_Bauch-Raynor,grocery_pos,300.96,Maria Stein
2020-09-28 02:40:41,60495593109,"fraud_Zieme, Bode and Dooley",gas_transport,8.45,Dallas
2020-09-28 06:19:13,60495593109,fraud_Conroy-Cruickshank,gas_transport,11.85,Dallas
2020-09-28 12:05:03,372965408103277,"fraud_Watsica, Haag and Considine",shopping_pos,943.71,Kirtland
2020-09-28 12:42:26,372965408103277,"fraud_Reichert, Huels and Hoppe",shopping_net,903.87,Kirtland
2020-09-28 16:21:40,6011477612335392,"fraud_Schmeler, Bashirian and Price",shopping_net,1110.98,Maria Stein
2020-09-28 22:23:27,60495593109,fraud_Kerluke-Abshire,shopping_net,997.39,Dallas
2020-09-28 22:24:15,372965408103277,fraud_Rempel Inc,shopping_net,984.59,Kirtland
2020-09-28 22:46:56,60495593109,fraud_Beier and Sons,home,253.76,Dallas
2020-09-28 22:49:44,60495593109,"fraud_Zboncak, Rowe and Murazik",shopping_net,1000.49,Dallas
2020-09-28 23:03:00,60495593109,fraud_Stamm-Witting,shopping_net,956.22,Dallas
2020-09-28 23:07:10,6011477612335392,fraud_Donnelly PLC,misc_net,887.62,Maria Stein
2020-09-28 23:21:18,372965408103277,"fraud_Romaguera, Cruickshank and Greenholt",shopping_net,1128.66,Kirtland
2020-09-29 02:24:38,6011477612335392,"fraud_Lockman, West and Runte",grocery_pos,305.73,Maria Stein
2020-09-29 03:50:01,6011477612335392,fraud_Bailey-Morar,grocery_pos,312.94,Maria Stein
2020-09-29 05:17:12,6011477612335392,fraud_Vandervort-Funk,grocery_pos,304.51,Maria Stein
2020-09-29 11:46:27,4514242065619750,"fraud_Baumbach, Strosin and Nicolas",shopping_pos,1029.47,Laramie
2020-09-29 22:00:59,6011477612335392,fraud_Gleason-Macejkovic,shopping_net,844.39,Maria Stein
2020-09-29 22:48:33,6011477612335392,fraud_Hills-Witting,shopping_net,896.17,Maria Stein
2020-09-29 22:55:22,6011477612335392,"fraud_Heathcote, Yost and Kertzmann",shopping_net,1104.54,Maria Stein
2020-09-29 23:23:29,6011477612335392,fraud_O'Keefe-Hudson,grocery_pos,337.19,Maria Stein
2020-09-30 05:02:57,4514242065619750,fraud_Donnelly LLC,entertainment,509.77,Laramie
2020-09-30 07:18:02,180020605265701,"fraud_Reilly, Heaney and Cole",gas_transport,11.5,Morrowville
2020-09-30 20:41:56,180020605265701,fraud_Price Inc,shopping_net,1017.05,Morrowville
2020-09-30 22:10:03,180020605265701,"fraud_Labadie, Treutel and Bode",shopping_net,943.12,Morrowville
2020-09-30 22:34:21,180020605265701,fraud_Rempel Inc,shopping_net,752.02,Morrowville
2020-09-30 23:17:10,180020605265701,"fraud_Larson, Quitzon and Spencer",travel,10.03,Morrowville
2020-09-30 23:22:55,180020605265701,"fraud_Reichert, Rowe and Mraz",shopping_net,879.09,Morrowville
2020-09-30 23:41:38,180020605265701,"fraud_Daugherty, Pouros and Beahan",shopping_pos,1320.92,Morrowville
2020-10-01 22:22:21,180020605265701,fraud_Lemke-Gutmann,shopping_net,1020.62,Morrowville
2020-10-01 22:26:27,180020605265701,"fraud_Boehm, Predovic and Reinger",misc_pos,9.34,Morrowville
2020-10-01 22:28:20,180020605265701,"fraud_Reichert, Huels and Hoppe",shopping_net,1075.7,Morrowville
2020-10-01 22:35:53,180020605265701,"fraud_Hahn, Douglas and Schowalter",travel,9.41,Morrowville
2020-10-01 23:19:53,180020605265701,"fraud_Stanton, Jakubowski and Baumbach",shopping_net,944.94,Morrowville
2020-10-02 00:09:02,4710826438164847414,fraud_Hackett-Lueilwitz,grocery_pos,321.03,Turner
2020-10-02 01:13:02,4710826438164847414,fraud_Rempel PLC,grocery_net,14.88,Turner
2020-10-02 22:45:12,4710826438164847414,fraud_Heathcote LLC,shopping_net,1006.29,Turner
2020-10-02 23:10:40,4710826438164847414,"fraud_Effertz, Welch and Schowalter",entertainment,669.67,Turner
2020-10-02 23:30:25,4710826438164847414,"fraud_Hayes, Marquardt and Dibbert",misc_net,826.05,Turner
2020-10-03 00:01:37,4710826438164847414,fraud_Bogisich Inc,grocery_pos,347.22,Turner
2020-10-03 00:04:38,347399333635231,fraud_Miller-Hauck,grocery_pos,302.65,Seligman
2020-10-03 02:03:42,347399333635231,fraud_Padberg-Welch,grocery_pos,301.73,Seligman
2020-10-03 02:19:16,4710826438164847414,fraud_Goodwin-Nitzsche,grocery_pos,311.1,Turner
2020-10-03 03:14:55,3585052663373890,fraud_Funk Group,grocery_net,17.1,West Eaton
2020-10-03 15:18:37,3585052663373890,fraud_Lynch Ltd,shopping_pos,847.92,West Eaton
2020-10-03 15:37:23,4710826438164847414,"fraud_Langworth, Boehm and Gulgowski",shopping_net,1148.36,Turner
2020-10-03 22:01:59,3585052663373890,"fraud_Reichert, Huels and Hoppe",shopping_net,1104.51,West Eaton
2020-10-03 22:04:32,4710826438164847414,"fraud_Lockman, West and Runte",grocery_pos,359.29,Turner
2020-10-03 22:05:14,4710826438164847414,"fraud_Moore, Dibbert and Koepp",misc_net,750.14,Turner
2020-10-03 22:39:48,4710826438164847414,fraud_Lockman Ltd,grocery_pos,321.01,Turner
2020-10-03 22:45:39,347399333635231,fraud_Macejkovic-Lesch,shopping_pos,959.44,Seligman
2020-10-03 23:32:40,3585052663373890,fraud_Macejkovic-Lesch,shopping_pos,710.78,West Eaton
2020-10-03 23:40:23,4710826438164847414,"fraud_Kerluke, Kertzmann and Wiza",misc_net,715.39,Turner
2020-10-03 23:41:34,4710826438164847414,fraud_Fadel Inc,health_fitness,23.91,Turner
2020-10-03 23:46:44,4710826438164847414,fraud_Flatley Group,misc_pos,49.24,Turner
2020-10-04 00:16:22,30011465039817,"fraud_Streich, Dietrich and Barton",shopping_net,1115.75,Chatham
2020-10-04 00:52:01,4861310130652566408,fraud_Kris-Weimann,misc_net,776.66,Saint Amant
2020-10-04 00:57:53,30011465039817,fraud_DuBuque LLC,grocery_pos,346.71,Chatham
2020-10-04 00:58:45,30011465039817,fraud_Wolf Inc,grocery_pos,357.63,Chatham
2020-10-04 01:54:21,30510856607165,"fraud_Casper, Hand and Zulauf",grocery_pos,309.78,Livonia
2020-10-04 02:30:24,3585052663373890,"fraud_Christiansen, Goyette and Schamberger",gas_transport,22.11,West Eaton
2020-10-04 03:22:41,2297447006766555,fraud_Auer-Mosciski,grocery_pos,336.15,Cisco
2020-10-04 03:31:40,3585052663373890,fraud_Dach-Borer,grocery_net,14.53,West Eaton
2020-10-04 03:54:06,30011465039817,fraud_Price Inc,shopping_net,1050.15,Chatham
2020-10-04 05:16:40,30510856607165,fraud_Stracke-Lemke,grocery_pos,313.57,Livonia
2020-10-04 05:34:50,4861310130652566408,"fraud_Lakin, Ferry and Beatty",food_dining,107.67,Saint Amant
2020-10-04 15:01:39,30011465039817,"fraud_Hintz, Bauch and Smith",health_fitness,26.34,Chatham
2020-10-04 15:45:14,30510856607165,fraud_Boyer PLC,misc_pos,8.22,Livonia
2020-10-04 18:49:00,3585052663373890,"fraud_Kihn, Abernathy and Douglas",shopping_net,991.94,West Eaton
2020-10-04 20:18:51,347399333635231,fraud_Corwin-Gorczany,misc_net,902.67,Seligman
2020-10-04 22:00:18,347399333635231,fraud_Murray-Smitham,grocery_pos,318.43,Seligman
2020-10-04 22:08:57,30510856607165,fraud_Kozey-Boehm,shopping_net,1198.12,Livonia
2020-10-04 22:17:25,3585052663373890,fraud_Boyer-Reichert,shopping_net,1180.19,West Eaton
2020-10-04 22:17:52,3585052663373890,"fraud_Terry, Johns and Bins",misc_pos,50.31,West Eaton
2020-10-04 22:23:54,347399333635231,fraud_Homenick LLC,personal_care,17.05,Seligman
2020-10-04 22:25:37,3585052663373890,fraud_Padberg-Welch,grocery_pos,360.25,West Eaton
2020-10-04 22:28:19,4861310130652566408,fraud_Shanahan-Lehner,personal_care,20.21,Saint Amant
2020-10-04 22:35:03,4861310130652566408,fraud_O'Keefe-Wisoky,food_dining,132.25,Saint Amant
2020-10-04 22:36:23,30510856607165,fraud_Terry-Huel,shopping_net,941.23,Livonia
2020-10-04 22:36:47,30510856607165,fraud_Kerluke-Abshire,shopping_net,1098.48,Livonia
2020-10-04 22:42:31,2297447006766555,"fraud_Ruecker, Beer and Collier",shopping_net,899.79,Cisco
2020-10-04 22:45:15,347399333635231,"fraud_Parisian, Schiller and Altenwerth",misc_net,790.28,Seligman
2020-10-04 22:57:03,3585052663373890,fraud_Reynolds-Schinner,misc_pos,49.66,West Eaton
2020-10-04 22:58:05,347399333635231,"fraud_Nienow, Ankunding and Collier",misc_pos,8.29,Seligman
2020-10-04 22:58:19,30510856607165,fraud_Koelpin and Sons,misc_net,832.54,Livonia
2020-10-04 22:59:20,347399333635231,fraud_Bechtelar-Rippin,food_dining,118.24,Seligman
2020-10-04 23:01:29,3585052663373890,fraud_Volkman-Predovic,shopping_net,914.64,West Eaton
2020-10-04 23:12:06,4861310130652566408,fraud_Fahey Inc,kids_pets,21.22,Saint Amant
2020-10-04 23:14:37,30510856607165,fraud_Kris-Padberg,shopping_pos,893.45,Livonia
2020-10-04 23:26:26,2297447006766555,"fraud_Heathcote, Yost and Kertzmann",shopping_net,1024.42,Cisco
2020-10-04 23:29:53,30510856607165,"fraud_Little, Gutmann and Lynch",shopping_net,1118.62,Livonia
2020-10-04 23:36:28,30011465039817,fraud_Kirlin and Sons,personal_care,20.5,Chatham
2020-10-04 23:47:58,347399333635231,"fraud_Kuhic, Bins and Pfeffer",shopping_net,991.2,Seligman
2020-10-04 23:51:58,3585052663373890,"fraud_Larson, Quitzon and Spencer",travel,3.77,West Eaton
2020-10-04 23:52:06,30510856607165,"fraud_Mosciski, Ziemann and Farrell",shopping_net,977.08,Livonia
2020-10-05 00:30:12,2297447006766555,fraud_Hackett-Lueilwitz,grocery_pos,287.86,Cisco
2020-10-05 00:45:05,30011465039817,fraud_Wisozk and Sons,misc_pos,8.71,Chatham
2020-10-05 00:47:10,30510856607165,fraud_Berge LLC,gas_transport,7.29,Livonia
2020-10-05 01:11:45,30011465039817,fraud_Rempel Inc,shopping_net,920.99,Chatham
2020-10-05 01:12:17,30011465039817,"fraud_Stanton, Jakubowski and Baumbach",shopping_net,893.98,Chatham
2020-10-05 01:16:29,2297447006766555,fraud_Padberg-Welch,grocery_pos,320.34,Cisco
2020-10-05 01:16:50,2297447006766555,"fraud_Schultz, Simonis and Little",grocery_pos,318.31,Cisco
2020-10-05 03:31:36,30510856607165,fraud_Kuhic Inc,grocery_pos,308.81,Livonia
2020-10-05 03:42:59,4861310130652566408,"fraud_Schultz, Simonis and Little",grocery_pos,375.71,Saint Amant
2020-10-05 09:09:43,4861310130652566408,"fraud_Reichert, Huels and Hoppe",shopping_net,983.27,Saint Amant
2020-10-05 09:54:51,30011465039817,fraud_Kling Inc,gas_transport,9.85,Chatham
2020-10-05 11:31:55,30011465039817,fraud_Kuhic LLC,shopping_net,940.79,Chatham
2020-10-05 12:04:45,4861310130652566408,"fraud_Medhurst, Cartwright and Ebert",personal_care,21.74,Saint Amant
2020-10-05 13:00:28,2297447006766555,"fraud_Mosciski, Ziemann and Farrell",shopping_net,1084.78,Cisco
2020-10-05 14:57:29,2297447006766555,"fraud_Labadie, Treutel and Bode",shopping_net,1061.02,Cisco
2020-10-05 16:13:03,2297447006766555,fraud_Daugherty-Thompson,food_dining,149.53,Cisco
2020-10-05 22:10:28,2297447006766555,fraud_Mohr-Bayer,shopping_net,1004.81,Cisco
2020-10-05 22:12:45,4861310130652566408,fraud_Ernser-Lynch,food_dining,121.62,Saint Amant
2020-10-05 22:20:07,581508178315,fraud_Kiehn Inc,grocery_pos,278.13,Desdemona
2020-10-05 22:35:32,30011465039817,fraud_Rolfson-Kunde,personal_care,16.54,Chatham
2020-10-05 22:44:26,30011465039817,fraud_Little Ltd,kids_pets,17.72,Chatham
2020-10-05 22:45:28,2297447006766555,fraud_Torphy-Goyette,shopping_pos,858.76,Cisco
2020-10-05 22:49:05,2297447006766555,"fraud_Baumbach, Strosin and Nicolas",shopping_pos,592.56,Cisco
2020-10-05 22:55:46,30011465039817,"fraud_Runte, Green and Emard",health_fitness,20.33,Chatham
2020-10-05 23:00:10,581508178315,fraud_Heathcote LLC,shopping_net,913.19,Desdemona
2020-10-05 23:07:29,2297447006766555,"fraud_Romaguera, Cruickshank and Greenholt",shopping_net,954.73,Cisco
2020-10-05 23:18:06,581508178315,fraud_Pouros-Haag,shopping_pos,710.12,Desdemona
2020-10-05 23:20:54,581508178315,"fraud_Schmeler, Bashirian and Price",shopping_net,1022.16,Desdemona
2020-10-05 23:40:18,30011465039817,"fraud_Ledner, Hartmann and Feest",health_fitness,19.77,Chatham
2020-10-05 23:42:30,30011465039817,fraud_Shields-Wunsch,health_fitness,19.0,Chatham
2020-10-05 23:54:47,581508178315,fraud_Gleason-Macejkovic,shopping_net,813.57,Desdemona
2020-10-06 00:58:18,581508178315,fraud_Kilback LLC,grocery_pos,342.03,Desdemona
2020-10-06 01:56:37,4755696071492,fraud_Luettgen PLC,gas_transport,10.44,Sachse
2020-10-06 02:55:03,3586955669388457,fraud_Cummerata-Jones,gas_transport,11.82,Bolivar
2020-10-06 16:24:28,581508178315,fraud_Dare-Gibson,health_fitness,20.33,Desdemona
2020-10-06 22:05:29,3586955669388457,fraud_Bashirian Group,shopping_net,1153.08,Bolivar
2020-10-06 22:08:52,4755696071492,fraud_Jacobi and Sons,shopping_pos,677.65,Sachse
2020-10-06 22:11:56,3586955669388457,fraud_Kris-Weimann,misc_net,857.15,Bolivar
2020-10-06 22:14:02,4755696071492,fraud_Kuhn LLC,shopping_pos,814.7,Sachse
2020-10-06 22:21:04,3586955669388457,fraud_Jaskolski-Vandervort,misc_net,648.51,Bolivar
2020-10-06 22:38:03,581508178315,fraud_Zulauf LLC,personal_care,18.6,Desdemona
2020-10-06 22:40:28,581508178315,"fraud_Moore, Dibbert and Koepp",misc_net,798.61,Desdemona
2020-10-06 22:48:33,3586955669388457,fraud_Gerlach Inc,shopping_net,1058.67,Bolivar
2020-10-06 22:55:20,3586955669388457,fraud_Ankunding LLC,shopping_net,1107.27,Bolivar
2020-10-06 23:03:17,3586955669388457,"fraud_Langworth, Boehm and Gulgowski",shopping_net,1007.28,Bolivar
2020-10-06 23:23:56,4755696071492,fraud_Bernier and Sons,kids_pets,19.4,Sachse
2020-10-06 23:48:59,4755696071492,fraud_Bins-Tillman,entertainment,579.11,Sachse
2020-10-07 00:48:36,3586955669388457,fraud_Kiehn-Emmerich,grocery_pos,322.47,Bolivar
2020-10-07 00:53:56,6597248210463122,fraud_Kiehn Inc,grocery_pos,318.72,Whittemore
2020-10-07 00:57:43,4755696071492,"fraud_Christiansen, Goyette and Schamberger",gas_transport,9.07,Sachse
2020-10-07 02:02:52,6597248210463122,fraud_Rau and Sons,grocery_pos,334.85,Whittemore
2020-10-07 10:59:58,344342339068828,fraud_Cole PLC,grocery_pos,339.13,Darien
2020-10-07 14:47:14,4755696071492,fraud_Auer-West,shopping_net,1001.16,Sachse
2020-10-07 18:13:28,3586955669388457,"fraud_Reichert, Shanahan and Hayes",shopping_net,1081.63,Bolivar
2020-10-07 22:03:45,6597248210463122,fraud_Doyle Ltd,grocery_pos,322.76,Whittemore
